timestamp,location_id,road_name,road_type,lanes,free_flow_speed,traffic_volume,average_speed,road_occupancy,weather,temperature,rainfall,incident,construction,congestion_level
2026-06-14 10:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1496,33.7,46.8,Clear,32.6,0.0,0,0,1
2026-06-14 12:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1959,18.0,70.1,Clear,32.9,0.0,0,1,2
2026-06-14 12:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,3282,42.5,61.5,Clear,32.9,0.0,0,0,2
2026-06-14 12:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2194,19.1,78.9,Clear,32.9,0.0,0,0,2
2026-06-14 12:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,3447,48.6,60.1,Clear,32.9,0.0,0,0,1
2026-06-14 12:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1133,21.5,68.3,Clear,32.9,0.0,0,0,2
2026-06-14 12:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2513,30.2,69.4,Clear,32.9,0.0,0,0,2
2026-06-14 12:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1046,14.0,68.1,Clear,32.9,0.0,0,1,3
2026-06-14 12:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2215,21.1,70.0,Clear,32.9,0.0,0,0,2
2026-06-14 14:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1905,20.1,66.1,Cloudy,27.8,0.0,0,1,2
2026-06-14 14:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,3537,36.6,68.3,Cloudy,27.8,0.0,0,0,2
2026-06-14 14:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1920,27.5,66.5,Cloudy,27.8,0.0,0,0,2
2026-06-14 14:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,3570,43.3,63.0,Cloudy,27.8,0.0,0,0,2
2026-06-14 14:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1165,21.8,65.2,Cloudy,27.8,0.0,0,0,2
2026-06-14 14:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2372,34.5,66.9,Cloudy,27.8,0.0,0,0,2
2026-06-14 14:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1007,16.3,66.6,Cloudy,27.8,0.0,0,1,2
2026-06-14 14:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1993,24.9,62.6,Cloudy,27.8,0.0,0,0,2
2026-06-14 16:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1576,25.2,52.1,Cloudy,28.6,0.4,0,1,2
2026-06-14 16:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,2677,53.7,49.8,Cloudy,28.6,0.4,0,0,1
2026-06-14 16:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1458,35.6,45.5,Cloudy,28.6,0.4,0,0,1
2026-06-14 16:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,2735,57.6,47.9,Cloudy,28.6,0.4,0,0,1
2026-06-14 16:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,710,33.7,40.3,Cloudy,28.6,0.4,0,0,1
2026-06-14 16:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1453,53.9,35.1,Cloudy,28.6,0.4,0,0,1
2026-06-14 16:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,829,18.2,54.1,Cloudy,28.6,0.4,0,1,2
2026-06-14 16:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1446,33.1,46.2,Cloudy,28.6,0.4,0,0,1
2026-06-14 18:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2524,11.4,88.4,Clear,27.2,0.0,0,1,3
2026-06-14 18:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4505,17.8,88.3,Clear,27.2,0.0,0,0,3
2026-06-14 18:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2132,21.7,74.7,Clear,27.2,0.0,0,0,2
2026-06-14 18:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,4780,21.0,85.7,Clear,27.2,0.0,0,0,3
2026-06-14 18:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1388,12.6,85.8,Clear,27.2,0.0,0,0,3
2026-06-14 18:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2417,32.8,65.9,Clear,27.2,0.0,0,0,2
2026-06-14 18:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1206,10.5,80.0,Clear,27.2,0.0,0,1,3
2026-06-14 18:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2301,17.9,78.4,Clear,27.2,0.0,0,0,2
2026-06-14 20:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2440,12.6,80.5,Clear,26.9,0.0,0,1,3
2026-06-14 20:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4613,14.1,90.6,Clear,26.9,0.0,0,0,3
2026-06-14 20:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2568,11.7,91.4,Clear,26.9,0.0,0,0,3
2026-06-14 20:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,4200,31.7,71.6,Clear,26.9,0.0,0,0,2
2026-06-14 20:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1395,11.4,86.8,Clear,26.9,0.0,0,0,3
2026-06-14 20:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2673,27.9,76.0,Clear,26.9,0.0,0,0,2
2026-06-14 20:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1220,8.6,82.0,Clear,26.9,0.0,0,1,3
2026-06-14 20:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2576,12.1,88.6,Clear,26.9,0.0,0,0,3
2026-06-14 22:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1569,25.4,53.3,Cloudy,21.4,0.0,0,1,2
2026-06-14 22:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,3341,42.6,62.2,Cloudy,21.4,0.0,0,0,2
2026-06-14 22:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1289,39.9,44.1,Cloudy,21.4,0.0,0,0,1
2026-06-14 22:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,3155,53.9,52.9,Cloudy,21.4,0.0,0,0,1
2026-06-14 22:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,858,29.8,45.8,Cloudy,21.4,0.0,0,0,1
2026-06-14 22:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1665,49.8,40.2,Cloudy,21.4,0.0,0,0,1
2026-06-14 22:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,723,23.6,44.9,Cloudy,21.4,0.0,0,1,1
2026-06-14 22:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1549,34.3,45.4,Cloudy,21.4,0.0,0,0,1
2026-06-15 00:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,426,46.0,14.8,Cloudy,22.6,0.0,0,0,0
2026-06-15 00:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,1097,74.9,15.9,Cloudy,22.6,0.0,0,0,0
2026-06-15 00:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,271,52.4,6.2,Cloudy,22.6,0.0,0,0,0
2026-06-15 00:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,540,82.7,5.6,Cloudy,22.6,0.0,0,0,0
2026-06-15 00:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,202,41.7,10.4,Cloudy,22.6,0.0,0,0,0
2026-06-15 00:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,371,67.6,10.5,Cloudy,22.6,0.0,0,0,0
2026-06-15 00:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,135,39.5,6.5,Cloudy,22.6,0.0,0,0,0
2026-06-15 00:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,400,46.3,11.6,Cloudy,22.6,0.0,0,0,0
2026-06-15 02:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,323,47.7,11.9,Clear,22.7,0.0,0,0,0
2026-06-15 02:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,1283,72.8,19.2,Clear,22.7,0.0,0,0,0
2026-06-15 02:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,296,52.4,11.7,Clear,22.7,0.0,0,0,0
2026-06-15 02:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,671,82.4,8.9,Clear,22.7,0.0,0,0,0
2026-06-15 02:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,216,27.8,24.5,Clear,22.7,0.0,1,0,1
2026-06-15 02:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,357,45.9,19.0,Clear,22.7,0.0,1,0,1
2026-06-15 02:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,202,37.9,11.8,Clear,22.7,0.0,0,0,0
2026-06-15 02:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,374,49.2,9.6,Clear,22.7,0.0,0,0,0
2026-06-15 04:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,263,48.1,7.0,Clear,24.6,0.0,0,0,0
2026-06-15 04:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,1411,71.0,21.9,Clear,24.6,0.0,0,0,0
2026-06-15 04:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,301,52.5,11.9,Clear,24.6,0.0,0,0,0
2026-06-15 04:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,607,80.7,10.4,Clear,24.6,0.0,0,0,0
2026-06-15 04:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,195,45,9.3,Clear,24.6,0.0,0,0,0
2026-06-15 04:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,424,68.8,9.2,Clear,24.6,0.0,0,0,0
2026-06-15 04:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,216,36.4,15.0,Clear,24.6,0.0,0,0,0
2026-06-15 04:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,402,49.3,11.8,Clear,24.6,0.0,0,0,0
2026-06-15 06:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1337,22.1,53.1,Clear,26.7,0.0,1,0,2
2026-06-15 06:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,2172,59.7,40.6,Clear,26.7,0.0,0,0,1
2026-06-15 06:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1129,41.9,37.4,Clear,26.7,0.0,0,0,1
2026-06-15 06:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,2326,64.1,39.7,Clear,26.7,0.0,0,0,1
2026-06-15 06:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,742,34.1,39.2,Clear,26.7,0.0,0,0,1
2026-06-15 06:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1760,47.8,46.7,Clear,26.7,0.0,0,0,1
2026-06-15 06:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,715,26.7,41.9,Clear,26.7,0.0,0,0,1
2026-06-15 06:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1127,38.8,34.1,Clear,26.7,0.0,0,0,0
2026-06-15 08:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2939,8.0,97.9,Cloudy,25.8,0.0,0,0,3
2026-06-15 08:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4707,16.2,88.4,Cloudy,25.8,0.0,0,0,3
2026-06-15 08:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2627,9.0,95.0,Cloudy,25.8,0.0,0,0,3
2026-06-15 08:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,4706,24.8,81.1,Cloudy,25.8,0.0,0,0,3
2026-06-15 08:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1328,12.0,79.9,Cloudy,25.8,0.0,0,0,3
2026-06-15 08:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,2506,16.2,79.1,Cloudy,25.8,0.0,1,0,3
2026-06-15 08:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1203,12.2,77.9,Cloudy,25.8,0.0,0,0,2
2026-06-15 08:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2475,15.5,82.1,Cloudy,25.8,0.0,0,0,3
2026-06-15 10:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2282,18.0,72.6,Clear,32.5,0.0,0,0,2
2026-06-15 10:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4484,19.3,87.5,Clear,32.5,0.0,0,0,3
2026-06-15 10:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2614,8.2,91.5,Clear,32.5,0.0,0,0,3
2026-06-15 10:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,4225,31.3,71.9,Clear,32.5,0.0,0,0,2
2026-06-15 10:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1528,8.6,90.2,Clear,32.5,0.0,0,0,3
2026-06-15 10:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,3177,12.1,89.1,Clear,32.5,0.0,0,0,3
2026-06-15 10:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1325,9.7,83.8,Clear,32.5,0.0,0,0,3
2026-06-15 10:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2628,11.1,87.2,Clear,32.5,0.0,0,0,3
2026-06-15 12:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1448,28.9,45.7,Rainy,23.9,17.3,0,0,1
2026-06-15 12:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,2765,42.8,51.9,Rainy,23.9,17.3,0,0,1
2026-06-15 12:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1516,27.9,56.4,Rainy,23.9,17.3,0,0,1
2026-06-15 12:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,2608,51.8,47.3,Rainy,23.9,17.3,0,0,1
2026-06-15 12:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,884,22.2,53.9,Rainy,23.9,17.3,0,0,1
2026-06-15 12:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1584,25.7,54.4,Rainy,23.9,17.3,1,0,2
2026-06-15 12:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,728,24.5,46.2,Rainy,23.9,17.3,0,0,1
2026-06-15 12:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1405,30.3,45.4,Rainy,23.9,17.3,0,0,1
2026-06-15 14:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1711,32.0,52.9,Cloudy,29.2,0.0,0,0,1
2026-06-15 14:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,2758,52.7,46.2,Cloudy,29.2,0.0,0,0,1
2026-06-15 14:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1398,36.5,46.9,Cloudy,29.2,0.0,0,0,1
2026-06-15 14:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,3166,51.6,54.2,Cloudy,29.2,0.0,0,0,1
2026-06-15 14:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,838,29.6,44.8,Cloudy,29.2,0.0,0,0,1
2026-06-15 14:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1701,47.6,45.2,Cloudy,29.2,0.0,0,0,1
2026-06-15 14:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,861,23.3,51.8,Cloudy,29.2,0.0,0,0,1
2026-06-15 14:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1934,26.1,59.6,Cloudy,29.2,0.0,0,0,2
2026-06-15 16:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1734,29.3,56.4,Clear,32.4,0.0,0,0,1
2026-06-15 16:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,2902,48.1,54.8,Clear,32.4,0.0,0,0,1
2026-06-15 16:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1796,31.1,61.7,Clear,32.4,0.0,0,0,1
2026-06-15 16:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,3268,52.2,55.5,Clear,32.4,0.0,0,0,1
2026-06-15 16:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,863,29.8,51.1,Clear,32.4,0.0,0,0,1
2026-06-15 16:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1771,46.2,47.0,Clear,32.4,0.0,0,0,1
2026-06-15 16:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,908,24.3,57.2,Clear,32.4,0.0,0,0,1
2026-06-15 16:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1994,23.5,62.2,Clear,32.4,0.0,0,0,2
2026-06-15 18:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2467,15.0,81.7,Clear,28.7,0.0,0,0,3
2026-06-15 18:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,4701,13.9,93.2,Clear,28.7,0.0,0,0,3
2026-06-15 18:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2707,9.5,98.0,Clear,28.7,0.0,0,0,3
2026-06-15 18:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,4870,18.6,89.5,Clear,28.7,0.0,0,0,3
2026-06-15 18:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1422,10.7,89.3,Clear,28.7,0.0,0,0,3
2026-06-15 18:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,3155,11.4,91.1,Clear,28.7,0.0,0,0,3
2026-06-15 18:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1367,8.0,89.7,Clear,28.7,0.0,0,0,3
2026-06-15 18:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2680,8.7,90.3,Clear,28.7,0.0,0,0,3
2026-06-15 20:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,2770,10.4,92.0,Clear,23.9,0.0,0,0,3
2026-06-15 20:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,5111,12.8,95.5,Clear,23.9,0.0,0,0,3
2026-06-15 20:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,2192,18.6,75.9,Clear,23.9,0.0,0,0,2
2026-06-15 20:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,5701,16.1,98.0,Clear,23.9,0.0,0,0,3
2026-06-15 20:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,1747,9.7,98.0,Clear,23.9,0.0,0,0,3
2026-06-15 20:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,3233,12.2,92.0,Clear,23.9,0.0,0,0,3
2026-06-15 20:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,1458,8.0,95.8,Clear,23.9,0.0,0,0,3
2026-06-15 20:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,2476,15.2,81.6,Clear,23.9,0.0,0,0,3
2026-06-15 22:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1488,35.3,43.6,Clear,23.9,0.0,0,0,1
2026-06-15 22:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,2883,48.3,52.3,Clear,23.9,0.0,0,0,1
2026-06-15 22:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1255,38.9,43.8,Clear,23.9,0.0,0,0,1
2026-06-15 22:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,2274,65.1,35.7,Clear,23.9,0.0,0,0,1
2026-06-15 22:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,762,32.4,40.9,Clear,23.9,0.0,0,0,1
2026-06-15 22:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1422,52.7,39.4,Clear,23.9,0.0,0,0,1
2026-06-15 22:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,662,30.2,40.9,Clear,23.9,0.0,0,0,1
2026-06-15 22:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1450,34.9,42.3,Clear,23.9,0.0,0,0,1
2026-06-16 00:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,369,46.7,11.2,Clear,22.3,0.0,0,0,0
2026-06-16 00:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,1144,71.8,16.4,Clear,22.3,0.0,0,0,0
2026-06-16 00:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,410,53.2,8.7,Clear,22.3,0.0,0,0,0
2026-06-16 00:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,503,84.7,5.8,Clear,22.3,0.0,0,0,0
2026-06-16 00:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,147,44.0,4.4,Clear,22.3,0.0,0,0,0
2026-06-16 00:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,560,65.2,13.0,Clear,22.3,0.0,0,0,0
2026-06-16 00:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,202,40,9.7,Clear,22.3,0.0,0,0,0
2026-06-16 00:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,368,46.3,9.0,Clear,22.3,0.0,0,0,0
2026-06-16 02:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,421,49.4,9.9,Clear,22.4,0.0,0,0,0
2026-06-16 02:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,1352,72.4,21.2,Clear,22.4,0.0,0,0,0
2026-06-16 02:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,387,53.2,12.5,Clear,22.4,0.0,0,0,0
2026-06-16 02:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,525,84.1,6.6,Clear,22.4,0.0,0,0,0
2026-06-16 02:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,229,42.7,14.1,Clear,22.4,0.0,0,0,0
2026-06-16 02:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,378,68.6,6.9,Clear,22.4,0.0,0,0,0
2026-06-16 02:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,232,37.0,13.1,Clear,22.4,0.0,0,0,0
2026-06-16 02:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,461,45.9,11.2,Clear,22.4,0.0,0,0,0
2026-06-16 04:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,306,47.0,10.4,Cloudy,22.3,0.0,0,0,0
2026-06-16 04:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,1337,72.5,20.6,Cloudy,22.3,0.0,0,0,0
2026-06-16 04:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,227,53.4,8.1,Cloudy,22.3,0.0,0,0,0
2026-06-16 04:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,620,81.6,11.7,Cloudy,22.3,0.0,0,0,0
2026-06-16 04:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,163,42.6,5.9,Cloudy,22.3,0.0,0,0,0
2026-06-16 04:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,313,68.2,4.5,Cloudy,22.3,0.0,0,0,0
2026-06-16 04:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,215,37.7,10.1,Cloudy,22.3,0.0,0,0,0
2026-06-16 04:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,269,49.8,8.4,Cloudy,22.3,0.0,0,0,0
2026-06-16 06:00,SEG_01,AB Road Central (Palasia to Geeta Bhawan),Arterial,3,50,1464,32.8,43.0,Cloudy,25.6,0.0,0,0,1
2026-06-16 06:00,SEG_02,Eastern Bypass Corridor (Rau to Kanadia),Highway,4,80,2596,53.7,44.8,Cloudy,25.6,0.0,0,0,1
2026-06-16 06:00,SEG_03,Ring Road Section 3 (Robot Square to Radisson),Arterial,3,55,1098,42.5,33.1,Cloudy,25.6,0.0,0,0,0
2026-06-16 06:00,SEG_04,Super Corridor West (Airport to MR10),Expressway,4,85,2523,63.4,41.9,Cloudy,25.6,0.0,0,0,1
2026-06-16 06:00,SEG_05,Bhawarkua Arterial (University to Tower Square),Collector,2,45,629,34.0,34.1,Cloudy,25.6,0.0,0,0,0
2026-06-16 06:00,SEG_06,MR-10 Expressway Link (Tigaria to Vijay Nagar),Expressway,3,70,1523,52.4,41.4,Cloudy,25.6,0.0,0,0,1
2026-06-16 06:00,SEG_07,Annapurna Road Corridor (Ranjeet Hanuman to Mhow),Collector,2,40,580,30.4,34.2,Cloudy,25.6,0.0,0,0,0
2026-06-16 06:00,SEG_08,Vijay Nagar Central Junction (Brilliant to Scheme 54),Arterial,3,50,1245,36.4,40.3,Cloudy,25.6,0.0,0,0,1
